id,aircraft.id,maintenanceType,startDate,endDate,description,workOrder.id,supplierName,technician
a75520b3-63cc-4eab-af2f-5457fce7f38e,AIRCRAFT-299,SCHEDULED,2026-10-01,2026-10-03,Recalibrated inertial navigation system,WORK-ORDER-7900,Horizon Aviation Systems,Michael Thompson
a75577d3-70d0-4cf0-a611-758868db05cd,AIRCRAFT-192,SCHEDULED,2026-11-01,2026-11-01,Repaired antenna connection,WORK-ORDER-9289,Premier Flight Services,David Anderson
a75587d6-59b6-4572-87fb-a75716531e09,AIRCRAFT-188,EMERGENCY,2026-11-11,2026-11-11,Recalibrated engine sensors,WORK-ORDER-9813,Precision Aviation Services,Emily Davis
a755b5f0-113a-4d4e-ac0d-85279a3940dc,AIRCRAFT-206,SCHEDULED,2027-01-21,2027-01-23,Replaced faulty GPS module,WORK-ORDER-12916,Apex Aircraft Support,Emily Davis
a756309c-ddfd-4182-ad2f-69f28eb64540,AIRCRAFT-227,EMERGENCY,2026-02-26,2026-02-26,Checked wing surfaces for lightning strike marks,WORK-ORDER-8291,SkyMaster Maintenance Corp,Emily Davis
a75647bd-1fd8-4f9e-b0a3-2d77fee9b7c2,AIRCRAFT-463,EMERGENCY,2026-08-05,2026-08-06,Executed 50-hour maintenance checklist,WORK-ORDER-5394,Precision Aviation Services,David Anderson
a7592742-1857-4c12-898f-76de93715a7c,AIRCRAFT-302,EMERGENCY,2026-06-03,2026-06-04,Recalibrated inertial navigation system,WORK-ORDER-2749,AeroTech Solutions,Emily Davis
a75a3539-2dca-460e-8c69-c5435451ad14,AIRCRAFT-493,UNSCHEDULED,2026-12-03,2026-12-04,Tested system pressure and flow rates,WORK-ORDER-10741,SkyMaster Maintenance Corp,Emily Davis
a75b3724-b031-4055-b18b-e6b368e3322e,AIRCRAFT-58,EMERGENCY,2026-10-29,2026-10-30,Verified fuel quality and contamination check,WORK-ORDER-9094,Horizon Aviation Systems,Jennifer Kim
a75c5f8a-a091-4949-a17e-1647342fdb3b,AIRCRAFT-155,UNSCHEDULED,2026-07-14,2026-07-15,Inspected cargo hold for unauthorized items,WORK-ORDER-4514,Apex Aircraft Support,Robert Martinez
a75d3de0-c40c-4b11-b13f-64a9ba62a461,AIRCRAFT-108,UNSCHEDULED,2026-09-21,2026-09-23,Calibrated fuel quantity indicators,WORK-ORDER-7522,Premier Flight Services,Jennifer Kim
a75d6fad-f89f-4e0c-8514-2bdc5388d03b,AIRCRAFT-108,UNSCHEDULED,2026-03-31,2026-03-31,Updated navigation software to latest version,WORK-ORDER-14182,TitanAir Logistics,Sarah Chen
a76062e6-0c4f-452c-b03f-bf9e01f64cb6,AIRCRAFT-77,SCHEDULED,2026-09-25,2026-09-26,Replaced damaged tire,WORK-ORDER-7473,AeroTech Solutions,Michael Thompson
a761a678-75b2-4601-97aa-aff99d28a6a7,AIRCRAFT-234,EMERGENCY,2026-03-21,2026-03-23,Replaced intercom system amplifier,WORK-ORDER-13804,Horizon Aviation Systems,Emily Davis
a761aa90-e202-4a84-b346-05fccf348daa,AIRCRAFT-297,UNSCHEDULED,2026-05-16,2026-05-16,Updated communication software,WORK-ORDER-2040,Premier Flight Services,Sarah Chen
a762d4c0-6ee5-4213-aea5-9a9f0fdb8725,AIRCRAFT-462,EMERGENCY,2026-10-13,2026-10-15,Checked wing surfaces for lightning strike marks,WORK-ORDER-8400,SkyMaster Maintenance Corp,David Anderson
a7632162-d2a0-47b5-9e34-3dd6ec7ab36d,AIRCRAFT-162,SCHEDULED,2026-09-26,2026-09-26,Replaced radio transceiver unit,WORK-ORDER-7477,Precision Aviation Services,Robert Martinez
a764cd7c-3c84-43f2-9d56-f70278bef6eb,AIRCRAFT-419,UNSCHEDULED,2026-10-18,2026-10-19,Executed 50-hour maintenance checklist,WORK-ORDER-8481,Horizon Aviation Systems,Jennifer Kim
a7665af2-e973-4531-abb6-f22fe65980ef,AIRCRAFT-165,SCHEDULED,2026-06-27,2026-06-28,Executed 50-hour maintenance checklist,WORK-ORDER-3762,Premier Flight Services,Robert Martinez
a7678102-64d2-4de9-b8d6-ef8033e0cae0,AIRCRAFT-29,SCHEDULED,2026-08-26,2026-08-30,Filled main fuel tanks to capacity,WORK-ORDER-6391,SkyMaster Maintenance Corp,Michael Thompson
a7689ab7-6eb9-499d-8fea-1028fedb46de,AIRCRAFT-272,SCHEDULED,2026-08-12,2026-08-12,Repaired antenna connection,WORK-ORDER-5789,AeroTech Solutions,Robert Martinez
a7693338-34c0-41be-91ba-27f72d7f6036,AIRCRAFT-97,UNSCHEDULED,2026-02-14,2026-02-14,Recalibrated engine sensors,WORK-ORDER-2383,Apex Aircraft Support,James Rodriguez
a76b0825-be29-4d1f-ba95-8d065901d4a9,AIRCRAFT-93,UNSCHEDULED,2026-02-14,2026-02-15,Topped off hydraulic fluid reservoir,WORK-ORDER-3298,SkyMaster Maintenance Corp,Michael Thompson
a76b6655-6da0-4de4-b93e-30d77db9b127,AIRCRAFT-105,SCHEDULED,2026-12-29,2026-12-29,Replaced radio transceiver unit,WORK-ORDER-11754,Precision Aviation Services,Michael Thompson
a76ba25e-5cd6-4300-b743-96ca2ae3cf1c,AIRCRAFT-136,EMERGENCY,2026-05-06,2026-05-06,Tested system pressure and flow rates,WORK-ORDER-1314,AeroTech Solutions,Emily Davis
a76e5f10-97a0-40e4-9754-3201fe38d960,AIRCRAFT-314,SCHEDULED,2026-12-28,2026-12-30,Assessed corrosion from moisture exposure,WORK-ORDER-11666,TitanAir Logistics,Robert Martinez
a76fed22-2901-4be3-ba22-d7eacce070fb,AIRCRAFT-16,SCHEDULED,2026-07-15,2026-07-17,Conducted periodic system functional tests,WORK-ORDER-4658,Apex Aircraft Support,Emily Davis
a7734162-db44-4231-a69a-6618b8a3f3ae,AIRCRAFT-273,UNSCHEDULED,2026-04-20,2026-04-21,Executed deferred structural inspection,WORK-ORDER-561,Precision Aviation Services,David Anderson
a7776ef4-35e7-4292-a5e8-07d48e794679,AIRCRAFT-299,SCHEDULED,2026-11-20,2026-11-20,Tested system pressure and flow rates,WORK-ORDER-9976,TitanAir Logistics,Emily Davis
a7782537-9d5d-4041-ad58-588f5bcd5eef,AIRCRAFT-163,EMERGENCY,2026-05-06,2026-05-08,Replaced navigation display unit,WORK-ORDER-1437,AeroTech Solutions,Sarah Chen
a779670e-4d76-40de-9394-ac4e392ecb9c,AIRCRAFT-178,SCHEDULED,2026-11-11,2026-11-11,Topped off hydraulic fluid reservoir,WORK-ORDER-9721,Horizon Aviation Systems,Emily Davis
a779cd27-13b1-45e6-9f22-f3c5e418897d,AIRCRAFT-356,UNSCHEDULED,2026-03-26,2026-03-26,Examined control surfaces for wind damage,WORK-ORDER-13895,TitanAir Logistics,Emily Davis
a779d5a6-66b9-4110-b811-86ce84b6ad75,AIRCRAFT-368,EMERGENCY,2026-09-11,2026-09-11,Conducted periodic system functional tests,WORK-ORDER-7136,Premier Flight Services,Sarah Chen
a77a2a29-bb5b-414a-8473-470acaec6ec4,AIRCRAFT-121,SCHEDULED,2026-07-08,2026-07-08,Inspected fuel lines for leaks,WORK-ORDER-4134,AeroTech Solutions,Michael Thompson
a77a8e46-efad-4363-80c7-112de895ac09,AIRCRAFT-128,UNSCHEDULED,2027-01-18,2027-01-19,Verified fuel quality and contamination check,WORK-ORDER-12755,SkyMaster Maintenance Corp,Michael Thompson
a77bf241-5ab9-4db4-b2ae-b8c9c789721e,AIRCRAFT-421,UNSCHEDULED,2026-12-16,2026-12-17,Inspected windshield for crack propagation,WORK-ORDER-11152,SkyMaster Maintenance Corp,James Rodriguez
a77c7eac-c173-4fc1-bf13-c1067e0c43a9,AIRCRAFT-19,SCHEDULED,2026-10-24,2026-10-25,Completed 100-hour inspection checklist,WORK-ORDER-8895,Precision Aviation Services,Jennifer Kim
a77d24ad-2028-4065-ae60-c785ee1d932e,AIRCRAFT-317,UNSCHEDULED,2026-06-24,2026-06-25,Replaced engine oil and filter,WORK-ORDER-3731,Premier Flight Services,James Rodriguez
a77e21e9-edb9-403c-9533-a7e87b19aa0a,AIRCRAFT-264,UNSCHEDULED,2026-11-30,2026-11-30,Inspected cargo hold for unauthorized items,WORK-ORDER-10486,SkyMaster Maintenance Corp,David Anderson
a77e3493-ec23-425c-b59a-a6723edfc361,AIRCRAFT-424,EMERGENCY,2026-03-22,2026-03-22,Performed routine safety equipment inspection,WORK-ORDER-13648,Apex Aircraft Support,David Anderson
a77fbd18-c62c-4aad-8a9c-1e8f0b02e90a,AIRCRAFT-57,SCHEDULED,2026-07-12,2026-07-15,Replaced landing gear actuator seal,WORK-ORDER-4459,Precision Aviation Services,Emily Davis
a7825764-727a-4d26-86eb-0d11e3a322b7,AIRCRAFT-372,SCHEDULED,2026-09-09,2026-09-09,Calibrated fuel quantity indicators,WORK-ORDER-6944,Precision Aviation Services,Emily Davis
a784aeb3-fe0d-4366-bfc5-ce9a1da45035,AIRCRAFT-6,UNSCHEDULED,2026-06-26,2026-06-26,Replaced landing gear actuator seal,WORK-ORDER-3741,SkyMaster Maintenance Corp,Emily Davis
a7851fe3-3d46-478d-9955-ef9d0ead75a5,AIRCRAFT-132,UNSCHEDULED,2026-04-30,2026-05-01,Filled main fuel tanks to capacity,WORK-ORDER-1033,Precision Aviation Services,Michael Thompson
a7899dd7-0ca1-483c-82e6-1b19eaff8055,AIRCRAFT-52,SCHEDULED,2026-03-13,2026-03-15,Checked security seals on sensitive equipment,WORK-ORDER-13434,TitanAir Logistics,Robert Martinez
a78b06c0-6d21-4e45-91b0-30c12e4c980d,AIRCRAFT-434,SCHEDULED,2026-03-10,2026-03-11,Replaced leaking hydraulic line,WORK-ORDER-11972,TitanAir Logistics,David Anderson
a78b353d-3535-4776-8f14-e31dc3b837a5,AIRCRAFT-81,UNSCHEDULED,2026-02-25,2026-02-28,Tested system pressure and flow rates,WORK-ORDER-8315,Horizon Aviation Systems,Jennifer Kim
a78da67f-bc67-4025-af43-438ac4594e82,AIRCRAFT-241,SCHEDULED,2026-10-11,2026-10-11,Performed overdue avionics system test,WORK-ORDER-8237,AeroTech Solutions,Michael Thompson
a78e0d50-19fa-446d-9ea4-a0264935967d,AIRCRAFT-16,EMERGENCY,2026-12-26,2026-12-27,Replaced navigation display unit,WORK-ORDER-11669,AeroTech Solutions,James Rodriguez
a78e98dd-24ba-4305-9d27-3961641d3a68,AIRCRAFT-61,UNSCHEDULED,2026-12-19,2026-12-21,Performed overdue avionics system test,WORK-ORDER-11267,Apex Aircraft Support,Sarah Chen
a78fa270-8f68-4269-bfc2-c50bea87191d,AIRCRAFT-193,SCHEDULED,2026-10-03,2026-10-05,Performed thorough cabin security sweep,WORK-ORDER-7880,Horizon Aviation Systems,Sarah Chen
a79050e5-e1a3-4b0a-8e62-5db6db784c65,AIRCRAFT-124,SCHEDULED,2026-04-15,2026-04-15,Conducted periodic system functional tests,WORK-ORDER-343,Premier Flight Services,Robert Martinez
a7907b46-01f5-45c3-97c9-5e787b6b28ed,AIRCRAFT-199,SCHEDULED,2027-01-06,2027-01-06,Inspected fuel lines for leaks,WORK-ORDER-12119,SkyMaster Maintenance Corp,Sarah Chen
a7944f94-be8e-4622-a3da-edc0a78d46ff,AIRCRAFT-208,EMERGENCY,2027-01-01,2027-01-01,Completed postponed engine run-up test,WORK-ORDER-11980,Premier Flight Services,Robert Martinez
a7975f15-7ca7-400f-87b3-c6f08d56ba88,AIRCRAFT-325,EMERGENCY,2026-04-23,2026-04-23,Replaced leaking hydraulic line,WORK-ORDER-737,SkyMaster Maintenance Corp,Jennifer Kim
a798331f-2534-4fa1-bd13-2317cfb9bf28,AIRCRAFT-147,SCHEDULED,2026-02-15,2026-02-16,Checked security seals on sensitive equipment,WORK-ORDER-3429,AeroTech Solutions,Michael Thompson
a799bfdc-7253-41db-b4cf-f0d06db8aa8e,AIRCRAFT-217,EMERGENCY,2026-12-04,2026-12-05,Completed routine pre-flight inspection,WORK-ORDER-10669,Precision Aviation Services,David Anderson
a799ee40-620e-45f0-8e75-6c4a0a941dc4,AIRCRAFT-482,SCHEDULED,2026-11-26,2026-11-28,Executed deferred structural inspection,WORK-ORDER-10342,Premier Flight Services,James Rodriguez
a79d219c-9c07-4c7d-a779-2cb8e4b5cb0b,AIRCRAFT-133,EMERGENCY,2026-02-01,2026-02-04,Checked security seals on sensitive equipment,WORK-ORDER-7374,Apex Aircraft Support,Sarah Chen
a79d3b54-3371-4bf4-87b0-6f7eeff207e3,AIRCRAFT-62,EMERGENCY,2026-11-08,2026-11-09,Conducted periodic system functional tests,WORK-ORDER-9662,Apex Aircraft Support,Robert Martinez
a7a18112-66f2-4bda-a61a-552aa9d7f796,AIRCRAFT-71,UNSCHEDULED,2026-09-16,2026-09-17,Replaced leaking hydraulic line,WORK-ORDER-7303,Apex Aircraft Support,Emily Davis
a7a2629f-cedc-437c-afbd-0949def78f4a,AIRCRAFT-450,EMERGENCY,2026-12-23,2026-12-24,Inspected fuel lines for leaks,WORK-ORDER-11540,TitanAir Logistics,Emily Davis
a7a2ecd9-a8a5-4faa-b50e-a7c36ba4d94c,AIRCRAFT-177,EMERGENCY,2026-04-14,2026-04-15,Topped off auxiliary fuel tanks,WORK-ORDER-330,TitanAir Logistics,Robert Martinez
a7a33daf-fec0-410d-96fb-0b89c534e00a,AIRCRAFT-439,UNSCHEDULED,2026-03-18,2026-03-19,Calibrated fuel quantity indicators,WORK-ORDER-13546,Apex Aircraft Support,James Rodriguez
a7a365a5-a822-41f7-873a-441fa3ce5943,AIRCRAFT-80,EMERGENCY,2026-06-09,2026-06-13,Inspected windshield for crack propagation,WORK-ORDER-3015,SkyMaster Maintenance Corp,David Anderson
a7a55181-e3f1-4edc-9530-5855f26f6568,AIRCRAFT-187,EMERGENCY,2026-08-23,2026-08-23,Inspected and adjusted wheel alignment,WORK-ORDER-6243,Apex Aircraft Support,Emily Davis
a7a55456-9f73-4715-ab66-1dcee7327541,AIRCRAFT-223,UNSCHEDULED,2026-12-24,2026-12-25,Replaced leaking hydraulic line,WORK-ORDER-11409,Premier Flight Services,Jennifer Kim
a7a6a6a7-01bb-46f7-a087-f4dd31649202,AIRCRAFT-500,UNSCHEDULED,2026-06-10,2026-06-12,Assessed corrosion from moisture exposure,WORK-ORDER-3048,Premier Flight Services,James Rodriguez
a7aaad85-4ed5-4fc1-8b85-45285e8c2595,AIRCRAFT-335,SCHEDULED,2026-09-14,2026-09-15,Topped off auxiliary fuel tanks,WORK-ORDER-7132,Horizon Aviation Systems,Jennifer Kim
a7aada0b-2934-4f05-bd9d-8efadec451d8,AIRCRAFT-230,EMERGENCY,2026-08-30,2026-08-30,Replaced worn brake pads,WORK-ORDER-6469,SkyMaster Maintenance Corp,Sarah Chen
a7ad6b95-5731-44ad-bc28-3ed530870ac7,AIRCRAFT-119,SCHEDULED,2026-06-30,2026-07-03,Executed deferred structural inspection,WORK-ORDER-3892,Horizon Aviation Systems,Robert Martinez
a7ae7d08-5ee7-4fd1-998e-cecd34fdb4f0,AIRCRAFT-372,UNSCHEDULED,2026-02-11,2026-02-11,Updated navigation software to latest version,WORK-ORDER-2488,TitanAir Logistics,Jennifer Kim
a7aeae3d-3257-4295-bf28-986e554e3da5,AIRCRAFT-468,EMERGENCY,2026-07-17,2026-07-17,Examined control surfaces for wind damage,WORK-ORDER-4656,SkyMaster Maintenance Corp,Michael Thompson
a7b2e0f7-0fef-451f-a3a4-a89c2aeae981,AIRCRAFT-435,UNSCHEDULED,2026-06-17,2026-06-17,Cleaned fuel injectors and filters,WORK-ORDER-3287,AeroTech Solutions,Michael Thompson
a7b3eca5-9c1f-4d60-a117-85e9881ab2dd,AIRCRAFT-78,EMERGENCY,2026-12-28,2026-12-29,Replaced engine oil and filter,WORK-ORDER-11615,Horizon Aviation Systems,Emily Davis
a7b596f8-940a-454d-8a29-41018ac9f7e3,AIRCRAFT-163,EMERGENCY,2026-10-13,2026-10-14,Cleaned hydraulic filter and replaced element,WORK-ORDER-8332,TitanAir Logistics,James Rodriguez
a7b616cb-5b21-4916-91d3-ea13fd6a7770,AIRCRAFT-368,EMERGENCY,2026-12-14,2026-12-16,Conducted periodic system functional tests,WORK-ORDER-11200,Horizon Aviation Systems,David Anderson
a7b71933-13a8-4bd3-8217-88c95974d81f,AIRCRAFT-228,UNSCHEDULED,2026-11-02,2026-11-02,Conducted pre-flight security screening,WORK-ORDER-9252,TitanAir Logistics,Jennifer Kim
a7b94716-73ae-4653-af11-fb1d5094befe,AIRCRAFT-332,EMERGENCY,2026-10-24,2026-10-25,Inspected and adjusted wheel alignment,WORK-ORDER-8899,Apex Aircraft Support,Jennifer Kim
a7b9649b-01dd-4728-a2a2-bfba795f8dff,AIRCRAFT-386,UNSCHEDULED,2026-02-14,2026-02-14,Replaced engine oil and filter,WORK-ORDER-3819,Precision Aviation Services,James Rodriguez
a7ba677d-541a-4c0b-9bb9-d7515c3f8125,AIRCRAFT-161,UNSCHEDULED,2026-09-22,2026-09-22,Replaced landing gear actuator seal,WORK-ORDER-7416,AeroTech Solutions,Michael Thompson
a7ba75a7-c545-403a-9c01-60a374a20d28,AIRCRAFT-234,SCHEDULED,2026-09-21,2026-09-23,Assessed corrosion from moisture exposure,WORK-ORDER-7482,Horizon Aviation Systems,James Rodriguez
a7bf0f55-2cd3-4a82-9e8c-566a3a4d1c45,AIRCRAFT-7,UNSCHEDULED,2026-04-16,2026-04-18,Performed overdue avionics system test,WORK-ORDER-296,TitanAir Logistics,Robert Martinez
a7bf35ed-2bbf-44a2-bcaf-52ce5c1cf97b,AIRCRAFT-65,SCHEDULED,2026-03-02,2026-03-02,Tested system pressure and flow rates,WORK-ORDER-8892,TitanAir Logistics,Michael Thompson
a7c6746e-ad3d-4610-9a13-e132953e97c4,AIRCRAFT-378,SCHEDULED,2026-03-13,2026-03-13,Cleaned fuel injectors and filters,WORK-ORDER-13361,TitanAir Logistics,David Anderson
a7caa932-0e14-4a6c-97b5-5f78e3e291ce,AIRCRAFT-419,UNSCHEDULED,2026-10-16,2026-10-17,Conducted periodic system functional tests,WORK-ORDER-8481,Precision Aviation Services,Jennifer Kim
a7cd55d3-c78a-481d-8b63-3a71d4ab198c,AIRCRAFT-95,UNSCHEDULED,2026-08-29,2026-08-30,Cleaned hydraulic filter and replaced element,WORK-ORDER-6586,Horizon Aviation Systems,Robert Martinez
a7cd8110-b164-4878-b478-755e01fa3851,AIRCRAFT-386,EMERGENCY,2026-02-13,2026-02-13,Replaced intercom system amplifier,WORK-ORDER-3820,Apex Aircraft Support,Emily Davis
a7d1944d-f21f-479e-98d1-74c986b73eb0,AIRCRAFT-311,UNSCHEDULED,2026-05-02,2026-05-02,Recalibrated engine sensors,WORK-ORDER-1293,Horizon Aviation Systems,Emily Davis
a7d3c0d2-bf17-4fd3-b7bf-272c8709ca12,AIRCRAFT-289,SCHEDULED,2027-01-23,2027-01-23,Performed thorough cabin security sweep,WORK-ORDER-12920,Apex Aircraft Support,Sarah Chen
a7d6b507-621c-47b2-a8d0-e6531cabf827,AIRCRAFT-386,UNSCHEDULED,2026-03-04,2026-03-05,Replaced damaged tire,WORK-ORDER-9715,Horizon Aviation Systems,Sarah Chen
a7d764c3-7a80-40c2-8767-22bd1e5a55f6,AIRCRAFT-416,UNSCHEDULED,2026-05-07,2026-05-09,Finished pending electrical system checks,WORK-ORDER-1547,TitanAir Logistics,Michael Thompson
a7d7ae21-5361-4f53-9c25-3bf95e4befd1,AIRCRAFT-345,EMERGENCY,2026-12-09,2026-12-11,Inspected exterior for hail damage,WORK-ORDER-10915,Premier Flight Services,Sarah Chen
a7d93cbe-4a38-44bb-a932-43e9eac513ff,AIRCRAFT-230,EMERGENCY,2026-06-22,2026-06-22,Replaced intercom system amplifier,WORK-ORDER-3643,Premier Flight Services,David Anderson
a7dab020-9cd0-4fe3-b3d2-0b2161e78dfc,AIRCRAFT-461,EMERGENCY,2026-08-12,2026-08-16,Replaced faulty GPS module,WORK-ORDER-5886,SkyMaster Maintenance Corp,James Rodriguez
a7dc6290-7284-4e9b-bcf4-f60f3e09d81a,AIRCRAFT-437,SCHEDULED,2027-01-17,2027-01-18,Topped off auxiliary fuel tanks,WORK-ORDER-12614,AeroTech Solutions,Michael Thompson
a7de9f4d-801a-48c5-baba-f6ae4776a6ca,AIRCRAFT-478,UNSCHEDULED,2026-10-19,2026-10-22,Replaced faulty GPS module,WORK-ORDER-8732,Premier Flight Services,Emily Davis
a7dfade9-c7eb-4378-84c1-b164412c86f2,AIRCRAFT-128,SCHEDULED,2026-10-31,2026-11-01,Performed overdue avionics system test,WORK-ORDER-9225,SkyMaster Maintenance Corp,Sarah Chen
a7e086a3-bea4-46bb-b65d-f012a1d7de1c,AIRCRAFT-47,SCHEDULED,2026-07-14,2026-07-14,Repaired antenna cable connection,WORK-ORDER-4510,Horizon Aviation Systems,Emily Davis
a7e2f163-0c59-4db6-94e3-f7f0bfcf2bb3,AIRCRAFT-164,SCHEDULED,2026-07-27,2026-07-28,Completed routine pre-flight inspection,WORK-ORDER-5041,Apex Aircraft Support,David Anderson
a7e32d56-3c6b-46c1-b10b-039db824c19a,AIRCRAFT-485,SCHEDULED,2026-06-19,2026-06-23,Inspected exterior for hail damage,WORK-ORDER-3410,Precision Aviation Services,Jennifer Kim
a7e33556-d532-467e-9137-6171a69700eb,AIRCRAFT-182,EMERGENCY,2026-03-24,2026-03-25,Updated communication software,WORK-ORDER-13859,SkyMaster Maintenance Corp,Emily Davis
a7e72493-3b40-4f75-aaf5-e954be16be7e,AIRCRAFT-37,UNSCHEDULED,2026-08-01,2026-08-01,Repaired antenna cable connection,WORK-ORDER-5331,TitanAir Logistics,Emily Davis
a7e88c35-712a-4f4b-a8b8-604af1572907,AIRCRAFT-487,EMERGENCY,2026-10-19,2026-10-20,Cleaned and tested headset jacks,WORK-ORDER-8689,AeroTech Solutions,Michael Thompson
a7e9d91c-297c-476e-bd67-c2a948daf2a3,AIRCRAFT-418,UNSCHEDULED,2026-09-03,2026-09-04,Executed deferred structural inspection,WORK-ORDER-6798,Apex Aircraft Support,Emily Davis
a7e9f30b-6068-4fa1-984c-5e406ed36aaa,AIRCRAFT-32,EMERGENCY,2026-04-26,2026-04-27,Assessed corrosion from moisture exposure,WORK-ORDER-943,Horizon Aviation Systems,Michael Thompson
a7ea8178-2d2e-4e66-9779-f5c925988da6,AIRCRAFT-449,EMERGENCY,2026-08-26,2026-08-26,Replaced intercom system amplifier,WORK-ORDER-6410,TitanAir Logistics,Sarah Chen
a7ec21f6-fa88-4ecb-9e23-16f2a02c6388,AIRCRAFT-156,SCHEDULED,2026-08-29,2026-08-29,Performed scheduled lubrication service,WORK-ORDER-6633,SkyMaster Maintenance Corp,David Anderson
a7ef3f15-6f11-4600-909d-7935a109d9f8,AIRCRAFT-234,EMERGENCY,2026-05-30,2026-05-30,Performed routine safety equipment inspection,WORK-ORDER-2569,TitanAir Logistics,Robert Martinez
a7eff6cc-b855-4dc9-9d00-3446b24a07d8,AIRCRAFT-227,UNSCHEDULED,2026-05-11,2026-05-12,Verified integrity of access panels and doors,WORK-ORDER-1630,Precision Aviation Services,Robert Martinez
a7f045d0-591e-4950-ba35-f3bb9d3067b2,AIRCRAFT-259,EMERGENCY,2026-03-03,2026-03-03,Topped off auxiliary fuel tanks,WORK-ORDER-9809,TitanAir Logistics,Michael Thompson
a7f0655e-a4fd-43c0-9d8d-cfafbd9bb1ac,AIRCRAFT-34,EMERGENCY,2026-03-03,2026-03-04,Repaired antenna connection,WORK-ORDER-9786,Premier Flight Services,Emily Davis
a7f22517-2053-4a63-8852-d5b307650bf8,AIRCRAFT-356,SCHEDULED,2027-01-31,2027-01-31,Cleaned and tested headset jacks,WORK-ORDER-13103,Premier Flight Services,Michael Thompson
a7f23ed9-59f7-4a30-ac89-c3daedfa222a,AIRCRAFT-270,UNSCHEDULED,2026-11-24,2026-11-25,Conducted periodic system functional tests,WORK-ORDER-10134,Apex Aircraft Support,Robert Martinez
a7f342f0-8f15-470a-a953-2b80fce69bfa,AIRCRAFT-170,UNSCHEDULED,2026-12-12,2026-12-12,Replaced engine oil and filter,WORK-ORDER-11044,AeroTech Solutions,Sarah Chen
a7f4d944-1517-4305-95bb-a3e393d7265a,AIRCRAFT-494,UNSCHEDULED,2026-11-12,2026-11-15,Replaced radio transceiver unit,WORK-ORDER-9807,TitanAir Logistics,Robert Martinez
a7f695a5-d095-4f88-a281-ef588d92da3f,AIRCRAFT-28,EMERGENCY,2026-07-03,2026-07-04,Replaced faulty GPS module,WORK-ORDER-3957,Precision Aviation Services,Robert Martinez
a7f7ed4d-f421-40b4-9c54-232181f31897,AIRCRAFT-238,UNSCHEDULED,2026-04-05,2026-04-06,Performed routine safety equipment inspection,WORK-ORDER-14343,TitanAir Logistics,Robert Martinez
a7f805a2-b463-4f9c-87b5-3627fdf6cea3,AIRCRAFT-43,EMERGENCY,2026-07-08,2026-07-09,Replaced navigation display unit,WORK-ORDER-4322,TitanAir Logistics,Emily Davis
a7f97b34-25d9-47bf-b7ed-f274e5e8253a,AIRCRAFT-386,UNSCHEDULED,2026-03-04,2026-03-05,Checked wing surfaces for lightning strike marks,WORK-ORDER-9711,TitanAir Logistics,Michael Thompson
a7fa1562-67e6-4656-9b5c-d08444bc706f,AIRCRAFT-323,UNSCHEDULED,2026-10-26,2026-10-27,Verified fuel quality and contamination check,WORK-ORDER-8865,Horizon Aviation Systems,Jennifer Kim
a7fd0be8-8a0b-4bf4-8766-f5f81337dbe8,AIRCRAFT-371,UNSCHEDULED,2026-10-15,2026-10-15,Cleaned fuel injectors and filters,WORK-ORDER-8423,Apex Aircraft Support,Robert Martinez
a7fef2cc-9f41-4527-bd91-24555a3297bf,AIRCRAFT-173,UNSCHEDULED,2026-04-17,2026-04-17,Examined control surfaces for wind damage,WORK-ORDER-446,AeroTech Solutions,Sarah Chen
a80131e5-ce2d-4799-a23e-c9ef899fe3a0,AIRCRAFT-89,UNSCHEDULED,2026-06-06,2026-06-06,Replaced worn hydraulic pump seals,WORK-ORDER-2878,Precision Aviation Services,Sarah Chen
a8023ff9-3aab-46dd-a33a-f0cbdc89baaa,AIRCRAFT-488,EMERGENCY,2026-12-07,2026-12-08,Checked security seals on sensitive equipment,WORK-ORDER-10800,SkyMaster Maintenance Corp,Robert Martinez
a80383fd-adec-4c93-923e-a6d9902ca29b,AIRCRAFT-113,UNSCHEDULED,2026-07-02,2026-07-02,Completed postponed engine run-up test,WORK-ORDER-4040,SkyMaster Maintenance Corp,Emily Davis
a803bf39-40b8-4dc2-9ddc-de30c310dcc0,AIRCRAFT-113,UNSCHEDULED,2026-09-09,2026-09-09,Replaced navigation display unit,WORK-ORDER-7048,TitanAir Logistics,Emily Davis
a80552e2-67f9-461b-aa67-27a82063cb91,AIRCRAFT-4,EMERGENCY,2026-02-28,2026-03-01,Verified integrity of access panels and doors,WORK-ORDER-7598,SkyMaster Maintenance Corp,Michael Thompson
